No.,Time,Source,Destination,Protocol,Length,Info
426421,995.395741,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
427679,997.406125,10.35.88.127,10.59.108.53,DHCP,342,DHCP Discover - Transaction ID 0x34e11bf0
427721,998.807123,10.239.16.243,10.14.228.245,TLSv1.2,114,Application Data
427728,998.892269,10.14.228.245,10.239.16.243,TLSv1.2,103,Application Data
427729,998.89236,10.14.228.245,10.79.81.239,TLSv1.2,113,Application Data
427730,998.893496,10.239.16.243,10.14.228.245,TCP,56,45593  >  443 [ACK] Seq=4217 Ack=8140 Win=131008 Len=0 TSval=3972666736 TSecr=765813359
427731,999.198236,10.41.173.107,10.236.108.72,QUIC,68,"Protected Payload (KP0), DCID=8c33006501f726fd"
427732,999.244766,10.236.108.72,10.41.173.107,QUIC,80,Protected Payload (KP0)
427733,999.256992,10.41.173.107,10.236.108.72,QUIC,68,"Protected Payload (KP0), DCID=8c33006501f726fd"
427756,999.418411,10.41.173.107,10.236.108.72,QUIC,68,"Protected Payload (KP0), DCID=8c33006501f726fd"
427757,999.466728,10.236.108.72,10.41.173.107,QUIC,80,Protected Payload (KP0)
427758,999.52172,10.236.108.72,10.41.173.107,QUIC,80,Protected Payload (KP0)
427759,999.534187,10.41.173.107,10.236.108.72,QUIC,68,"Protected Payload (KP0), DCID=8c33006501f726fd"
428425,1001.31362,10.159.114.253,10.79.81.239,DNS,158,Standard query response 0x9b03 A presence.teams.microsoft.com CNAME presence.services.sfb.trafficmanager.net A 52.112.92.69
428447,1001.313791,10.159.114.253,10.79.81.239,DNS,200,Standard query response 0x6120 HTTPS presence.teams.microsoft.com CNAME presence.services.sfb.trafficmanager.net SOA tm1.dns-tm.com
428448,1001.313922,10.159.114.253,10.79.81.239,DNS,170,Standard query response 0xdcfd AAAA presence.teams.microsoft.com CNAME presence.services.sfb.trafficmanager.net AAAA 2603:1063:9::17
429113,1001.851543,10.159.114.253,10.79.81.239,DNS,257,Standard query response 0x0634 AAAA teams.microsoft.com CNAME teams.office.com CNAME tmc-g2.tm-4.office.com CNAME teams-office-com.s-0005.dual-s-msedge.net CNAME s-0005.dual-s-msedge.net AAAA 2603:1063:27:1::14 AAAA 2603:1063:27:2::14
429114,1001.851681,10.159.114.253,10.79.81.239,DNS,233,Standard query response 0xec73 A teams.microsoft.com CNAME teams.office.com CNAME tmc-g2.tm-4.office.com CNAME teams-office-com.s-0005.dual-s-msedge.net CNAME s-0005.dual-s-msedge.net A 52.123.128.14 A 52.123.129.14
429119,1001.871305,10.159.114.253,10.79.81.239,DNS,248,Standard query response 0x79e9 HTTPS teams.microsoft.com CNAME teams.office.com CNAME tmc-g2.tm-4.office.com CNAME teams-office-com.s-0005.dual-s-msedge.net CNAME s-0005.dual-s-msedge.net SOA ns1.dual-s-msedge.net
429133,1001.949784,10.41.173.107,10.174.157.59,QUIC,132,"Protected Payload (KP0), DCID=b72d008102e41e26"
429134,1001.950265,10.41.173.107,10.174.157.59,QUIC,1028,"Protected Payload (KP0), DCID=b72d008102e41e26"
429141,1001.980757,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
429148,1001.992214,10.41.173.107,10.174.157.59,QUIC,68,"Protected Payload (KP0), DCID=b72d008102e41e26"
429149,1001.995707,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
429152,1002.003827,10.174.157.59,10.41.173.107,QUIC,464,Protected Payload (KP0)
429156,1002.007329,10.41.173.107,10.174.157.59,QUIC,100,"Protected Payload (KP0), DCID=b72d008102e41e26"
429157,1002.023283,10.35.88.127,10.59.108.53,DHCP,342,DHCP Discover - Transaction ID 0x8f0b4dff
429172,1002.05774,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
429208,1002.163244,10.159.114.253,10.79.81.239,DNS,256,Standard query response 0x6cd4 AAAA ca-prod.asyncgw.teams.microsoft.com CNAME asm-api-golocal-geo-ca-teams.trafficmanager.net CNAME asyncgw-teams-microsoft-com.s-0005.s-msedge.net CNAME s-0005.s-msedge.net AAAA 2620:1ec:42::132
429211,1002.164274,10.159.114.253,10.79.81.239,DNS,244,Standard query response 0x19da A ca-prod.asyncgw.teams.microsoft.com CNAME asm-api-golocal-geo-ca-teams.trafficmanager.net CNAME asyncgw-teams-microsoft-com.s-0005.s-msedge.net CNAME s-0005.s-msedge.net A 52.113.194.132
429214,1002.182316,10.159.114.253,10.79.81.239,DNS,275,Standard query response 0xf859 HTTPS ca-prod.asyncgw.teams.microsoft.com CNAME asm-api-golocal-geo-ca-teams.trafficmanager.net CNAME asyncgw-teams-microsoft-com.s-0005.s-msedge.net CNAME s-0005.s-msedge.net SOA ns1.s-msedge.net
429486,1006.035475,10.35.88.127,10.59.108.53,DHCP,342,DHCP Discover - Transaction ID 0x34e11bf0
430445,1010.056939,10.35.88.127,10.59.108.53,DHCP,342,DHCP Discover - Transaction ID 0x8f0b4dff
430468,1010.611361,10.41.173.107,10.254.180.215,QUIC,100,"Protected Payload (KP0), DCID=9c210086225cb778"
430470,1010.693802,10.254.180.215,10.41.173.107,QUIC,80,Protected Payload (KP0)
431602,1014.481373,10.35.88.127,10.59.108.53,DHCP,342,DHCP Discover - Transaction ID 0x34e11bf0
432816,1017.360481,10.41.173.107,10.236.108.72,QUIC,68,"Protected Payload (KP0), DCID=8c33006501f726fd"
432829,1017.448678,10.236.108.72,10.41.173.107,QUIC,80,Protected Payload (KP0)
432830,1017.48769,10.236.108.72,10.41.173.107,QUIC,80,Protected Payload (KP0)
432832,1017.500067,10.41.173.107,10.236.108.72,QUIC,68,"Protected Payload (KP0), DCID=8c33006501f726fd"
432834,1017.713308,10.41.173.107,10.174.157.59,QUIC,100,"Protected Payload (KP0), DCID=812d007605c033f9"
432835,1017.769836,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
432852,1018.353167,10.35.88.127,10.59.108.53,DHCP,342,DHCP Discover - Transaction ID 0x8f0b4dff
432891,1019.133006,10.41.173.107,10.236.108.72,QUIC,68,"Protected Payload (KP0), DCID=8c33006501f726fd"
432892,1019.205722,10.236.108.72,10.41.173.107,QUIC,80,Protected Payload (KP0)
432893,1019.219637,10.41.173.107,10.236.108.72,QUIC,68,"Protected Payload (KP0), DCID=8c33006501f726fd"
434158,1022.893826,10.35.88.127,10.59.108.53,DHCP,342,DHCP Discover - Transaction ID 0x34e11bf0
434194,1024.248396,10.41.173.107,10.236.108.72,QUIC,68,"Protected Payload (KP0), DCID=8c33006501f726fd"
434208,1024.358045,10.236.108.72,10.41.173.107,QUIC,80,Protected Payload (KP0)
434212,1024.372997,10.41.173.107,10.236.108.72,QUIC,68,"Protected Payload (KP0), DCID=8c33006501f726fd"
434213,1024.523721,10.41.173.107,10.236.108.72,QUIC,68,"Protected Payload (KP0), DCID=8c33006501f726fd"
434214,1024.569637,10.236.108.72,10.41.173.107,QUIC,80,Protected Payload (KP0)
434215,1024.625683,10.236.108.72,10.41.173.107,QUIC,80,Protected Payload (KP0)
434216,1024.640782,10.41.173.107,10.236.108.72,QUIC,68,"Protected Payload (KP0), DCID=8c33006501f726fd"
434694,1026.869342,10.35.88.127,10.59.108.53,DHCP,342,DHCP Discover - Transaction ID 0x8f0b4dff
434708,1027.559018,10.41.173.107,10.174.157.59,QUIC,100,"Protected Payload (KP0), DCID=b72d008102e41e26"
434726,1027.623129,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
434741,1028.307577,10.41.173.107,10.174.157.59,QUIC,132,"Protected Payload (KP0), DCID=b72d008102e41e26"
434742,1028.310135,10.41.173.107,10.174.157.59,QUIC,1284,"Protected Payload (KP0), DCID=b72d008102e41e26"
434743,1028.310324,10.41.173.107,10.174.157.59,QUIC,196,"Protected Payload (KP0), DCID=b72d008102e41e26"
434744,1028.373771,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
434745,1028.384594,10.41.173.107,10.174.157.59,QUIC,68,"Protected Payload (KP0), DCID=b72d008102e41e26"
434746,1028.39662,10.174.157.59,10.41.173.107,QUIC,464,Protected Payload (KP0)
434747,1028.398573,10.41.173.107,10.174.157.59,QUIC,100,"Protected Payload (KP0), DCID=b72d008102e41e26"
434748,1028.440644,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
434799,1029.979975,10.41.173.107,10.236.108.72,QUIC,1284,"Protected Payload (KP0), DCID=8c33006501f726fd"
434800,1029.980182,10.41.173.107,10.236.108.72,QUIC,1092,"Protected Payload (KP0), DCID=8c33006501f726fd"
434801,1029.987639,10.41.173.107,10.174.157.59,QUIC,932,"Protected Payload (KP0), DCID=812d007605c033f9"
434802,1029.987888,10.41.173.107,10.174.157.59,QUIC,580,"Protected Payload (KP0), DCID=812d007605c033f9"
434803,1030.015701,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
434804,1030.016118,10.41.173.107,10.174.157.59,QUIC,100,"Protected Payload (KP0), DCID=812d007605c033f9"
434805,1030.030596,10.236.108.72,10.41.173.107,QUIC,80,Protected Payload (KP0)
434806,1030.042558,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
434807,1030.053121,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
434808,1030.053124,10.174.157.59,10.41.173.107,QUIC,1008,Protected Payload (KP0)
434809,1030.054615,10.41.173.107,10.174.157.59,QUIC,100,"Protected Payload (KP0), DCID=812d007605c033f9"
434822,1030.085747,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
434823,1030.091089,10.236.108.72,10.41.173.107,QUIC,80,Protected Payload (KP0)
434824,1030.103654,10.41.173.107,10.236.108.72,QUIC,68,"Protected Payload (KP0), DCID=8c33006501f726fd"
434825,1030.112702,10.236.108.72,10.41.173.107,QUIC,112,Protected Payload (KP0)
434826,1030.113352,10.41.173.107,10.236.108.72,QUIC,100,"Protected Payload (KP0), DCID=8c33006501f726fd"
434827,1030.165584,10.236.108.72,10.41.173.107,QUIC,80,Protected Payload (KP0)
434828,1030.491331,10.41.173.107,10.174.157.59,QUIC,1028,"Protected Payload (KP0), DCID=812d007605c033f9"
434829,1030.492616,10.41.173.107,10.174.157.59,QUIC,1284,"Protected Payload (KP0), DCID=812d007605c033f9"
434830,1030.493275,10.41.173.107,10.174.157.59,QUIC,580,"Protected Payload (KP0), DCID=812d007605c033f9"
434831,1030.532797,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
434832,1030.533447,10.41.173.107,10.174.157.59,QUIC,100,"Protected Payload (KP0), DCID=812d007605c033f9"
434833,1030.546758,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
434834,1030.57774,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
434863,1031.540241,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
434864,1031.540246,10.174.157.59,10.41.173.107,QUIC,176,Protected Payload (KP0)
434865,1031.541089,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
434866,1031.541092,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
434867,1031.542746,10.41.173.107,10.174.157.59,QUIC,100,"Protected Payload (KP0), DCID=812d007605c033f9"
434868,1031.542992,10.41.173.107,10.174.157.59,QUIC,68,"Protected Payload (KP0), DCID=812d007605c033f9"
434869,1031.543379,10.41.173.107,10.174.157.59,QUIC,68,"Protected Payload (KP0), DCID=812d007605c033f9"
434870,1031.574632,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
434886,1031.585127,10.41.173.107,10.174.157.59,QUIC,68,"Protected Payload (KP0), DCID=812d007605c033f9"
434888,1031.588593,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
434889,1031.668393,10.35.88.127,10.59.108.53,DHCP,342,DHCP Discover - Transaction ID 0x34e11bf0
434890,1032.058221,10.41.173.107,10.174.157.59,QUIC,132,"Protected Payload (KP0), DCID=b72d008102e41e26"
434891,1032.058799,10.41.173.107,10.174.157.59,QUIC,1156,"Protected Payload (KP0), DCID=b72d008102e41e26"
434904,1032.124659,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
434905,1032.13721,10.41.173.107,10.174.157.59,QUIC,68,"Protected Payload (KP0), DCID=b72d008102e41e26"
434906,1032.144619,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
434907,1032.149134,10.174.157.59,10.41.173.107,QUIC,464,Protected Payload (KP0)
434908,1032.150658,10.41.173.107,10.174.157.59,QUIC,100,"Protected Payload (KP0), DCID=b72d008102e41e26"
434909,1032.187629,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
434980,1033.92054,10.41.173.107,10.236.108.72,QUIC,1284,"Protected Payload (KP0), DCID=8c33006501f726fd"
434981,1033.920704,10.41.173.107,10.236.108.72,QUIC,1284,"Protected Payload (KP0), DCID=8c33006501f726fd"
434982,1033.920729,10.41.173.107,10.236.108.72,QUIC,1284,"Protected Payload (KP0), DCID=8c33006501f726fd"
434983,1033.920753,10.41.173.107,10.236.108.72,QUIC,1284,"Protected Payload (KP0), DCID=8c33006501f726fd"
434984,1033.920771,10.41.173.107,10.236.108.72,QUIC,1284,"Protected Payload (KP0), DCID=8c33006501f726fd"
434985,1033.920807,10.41.173.107,10.236.108.72,QUIC,196,"Protected Payload (KP0), DCID=8c33006501f726fd"
435097,1033.976605,10.236.108.72,10.41.173.107,QUIC,80,Protected Payload (KP0)
435387,1034.035083,10.236.108.72,10.41.173.107,QUIC,80,Protected Payload (KP0)
435405,1034.047907,10.41.173.107,10.236.108.72,QUIC,68,"Protected Payload (KP0), DCID=8c33006501f726fd"
435483,1034.063117,10.236.108.72,10.41.173.107,QUIC,112,Protected Payload (KP0)
435484,1034.063435,10.41.173.107,10.236.108.72,QUIC,100,"Protected Payload (KP0), DCID=8c33006501f726fd"
435501,1034.115745,10.236.108.72,10.41.173.107,QUIC,80,Protected Payload (KP0)
435514,1034.356029,10.41.173.107,10.236.108.72,QUIC,1284,"Protected Payload (KP0), DCID=8c33006501f726fd"
435515,1034.356056,10.41.173.107,10.236.108.72,QUIC,164,"Protected Payload (KP0), DCID=8c33006501f726fd"
435516,1034.357118,10.41.173.107,10.236.108.72,QUIC,1284,"Protected Payload (KP0), DCID=8c33006501f726fd"
435517,1034.35714,10.41.173.107,10.236.108.72,QUIC,772,"Protected Payload (KP0), DCID=8c33006501f726fd"
435518,1034.370559,10.41.173.107,10.174.157.59,QUIC,132,"Protected Payload (KP0), DCID=b72d008102e41e26"
435519,1034.370618,10.41.173.107,10.174.157.59,QUIC,1284,"Protected Payload (KP0), DCID=b72d008102e41e26"
435520,1034.370639,10.41.173.107,10.174.157.59,QUIC,1284,"Protected Payload (KP0), DCID=b72d008102e41e26"
435521,1034.370658,10.41.173.107,10.174.157.59,QUIC,1284,"Protected Payload (KP0), DCID=b72d008102e41e26"
435522,1034.370677,10.41.173.107,10.174.157.59,QUIC,996,"Protected Payload (KP0), DCID=b72d008102e41e26"
435523,1034.392108,10.41.173.107,10.236.108.72,QUIC,1284,"Protected Payload (KP0), DCID=8c33006501f726fd"
435524,1034.392131,10.41.173.107,10.236.108.72,QUIC,1284,"Protected Payload (KP0), DCID=8c33006501f726fd"
435525,1034.392155,10.41.173.107,10.236.108.72,QUIC,1284,"Protected Payload (KP0), DCID=8c33006501f726fd"
435526,1034.392174,10.41.173.107,10.236.108.72,QUIC,1092,"Protected Payload (KP0), DCID=8c33006501f726fd"
435527,1034.398596,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
435528,1034.410528,10.236.108.72,10.41.173.107,QUIC,80,Protected Payload (KP0)
435529,1034.41079,10.41.173.107,10.174.157.59,QUIC,68,"Protected Payload (KP0), DCID=b72d008102e41e26"
435531,1034.421142,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
435532,1034.427111,10.174.157.59,10.41.173.107,QUIC,464,Protected Payload (KP0)
435533,1034.427637,10.41.173.107,10.174.157.59,QUIC,100,"Protected Payload (KP0), DCID=b72d008102e41e26"
435534,1034.441558,10.236.108.72,10.41.173.107,QUIC,80,Protected Payload (KP0)
435535,1034.444294,10.41.173.107,10.174.157.59,QUIC,1284,"Protected Payload (KP0), DCID=812d007605c033f9"
435536,1034.444324,10.41.173.107,10.174.157.59,QUIC,388,"Protected Payload (KP0), DCID=812d007605c033f9"
435537,1034.444383,10.41.173.107,10.174.157.59,QUIC,260,"Protected Payload (KP0), DCID=812d007605c033f9"
435538,1034.466577,10.236.108.72,10.41.173.107,QUIC,80,Protected Payload (KP0)
435539,1034.471072,10.236.108.72,10.41.173.107,QUIC,80,Protected Payload (KP0)
435540,1034.477117,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
435541,1034.477354,10.41.173.107,10.174.157.59,QUIC,100,"Protected Payload (KP0), DCID=812d007605c033f9"
435542,1034.478672,10.41.173.107,10.236.108.72,QUIC,68,"Protected Payload (KP0), DCID=8c33006501f726fd"
435543,1034.483119,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
435545,1034.4951,10.236.108.72,10.41.173.107,QUIC,112,Protected Payload (KP0)
435546,1034.495428,10.41.173.107,10.236.108.72,QUIC,100,"Protected Payload (KP0), DCID=8c33006501f726fd"
435547,1034.501063,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
435548,1034.507081,10.236.108.72,10.41.173.107,QUIC,80,Protected Payload (KP0)
435549,1034.516574,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
435550,1034.519237,10.41.173.107,10.236.108.72,QUIC,68,"Protected Payload (KP0), DCID=8c33006501f726fd"
435551,1034.527117,10.236.108.72,10.41.173.107,QUIC,112,Protected Payload (KP0)
435552,1034.52746,10.41.173.107,10.236.108.72,QUIC,100,"Protected Payload (KP0), DCID=8c33006501f726fd"
435553,1034.577552,10.236.108.72,10.41.173.107,QUIC,80,Protected Payload (KP0)
435560,1034.625542,10.174.157.59,10.41.173.107,QUIC,272,Protected Payload (KP0)
435561,1034.626566,10.41.173.107,10.174.157.59,QUIC,100,"Protected Payload (KP0), DCID=812d007605c033f9"
435562,1034.626674,10.41.173.107,10.174.157.59,QUIC,68,"Protected Payload (KP0), DCID=812d007605c033f9"
435563,1034.67558,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
435614,1036.195524,10.41.173.107,10.254.180.215,QUIC,100,"Protected Payload (KP0), DCID=9c210086225cb778"
435615,1036.274725,10.254.180.215,10.41.173.107,QUIC,80,Protected Payload (KP0)
436611,1038.423826,10.41.173.107,10.174.157.59,QUIC,132,"Protected Payload (KP0), DCID=b72d008102e41e26"
436612,1038.423948,10.41.173.107,10.174.157.59,QUIC,1284,"Protected Payload (KP0), DCID=b72d008102e41e26"
436613,1038.424002,10.41.173.107,10.174.157.59,QUIC,1284,"Protected Payload (KP0), DCID=b72d008102e41e26"
436614,1038.424057,10.41.173.107,10.174.157.59,QUIC,1284,"Protected Payload (KP0), DCID=b72d008102e41e26"
436615,1038.424111,10.41.173.107,10.174.157.59,QUIC,932,"Protected Payload (KP0), DCID=b72d008102e41e26"
436616,1038.486709,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
436617,1038.499183,10.41.173.107,10.174.157.59,QUIC,68,"Protected Payload (KP0), DCID=b72d008102e41e26"
436618,1038.503608,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
436619,1038.525615,10.174.157.59,10.41.173.107,QUIC,496,Protected Payload (KP0)
436620,1038.527372,10.41.173.107,10.174.157.59,QUIC,100,"Protected Payload (KP0), DCID=b72d008102e41e26"
436621,1038.565645,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
438482,1044.20995,10.41.173.107,10.236.108.72,QUIC,100,"Protected Payload (KP0), DCID=8c33006501f726fd"
438483,1044.255764,10.236.108.72,10.41.173.107,QUIC,80,Protected Payload (KP0)
438484,1044.267365,10.41.173.107,10.236.108.72,QUIC,68,"Protected Payload (KP0), DCID=8c33006501f726fd"
438592,1047.618879,10.41.173.107,10.174.157.59,QUIC,132,"Protected Payload (KP0), DCID=b72d008102e41e26"
438593,1047.619283,10.41.173.107,10.174.157.59,QUIC,1284,"Protected Payload (KP0), DCID=b72d008102e41e26"
438594,1047.619439,10.41.173.107,10.174.157.59,QUIC,196,"Protected Payload (KP0), DCID=b72d008102e41e26"
438599,1047.657221,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
438600,1047.669852,10.41.173.107,10.174.157.59,QUIC,68,"Protected Payload (KP0), DCID=b72d008102e41e26"
438601,1047.676548,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
438602,1047.681223,10.174.157.59,10.41.173.107,QUIC,464,Protected Payload (KP0)
438603,1047.683176,10.41.173.107,10.174.157.59,QUIC,100,"Protected Payload (KP0), DCID=b72d008102e41e26"
438604,1047.725698,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
439737,1049.36106,10.41.173.107,10.236.108.72,QUIC,68,"Protected Payload (KP0), DCID=8c33006501f726fd"
439744,1049.415781,10.236.108.72,10.41.173.107,QUIC,80,Protected Payload (KP0)
439745,1049.427353,10.41.173.107,10.236.108.72,QUIC,68,"Protected Payload (KP0), DCID=8c33006501f726fd"
439752,1049.628407,10.41.173.107,10.236.108.72,QUIC,68,"Protected Payload (KP0), DCID=8c33006501f726fd"
439753,1049.675716,10.236.108.72,10.41.173.107,QUIC,80,Protected Payload (KP0)
439754,1049.721699,10.236.108.72,10.41.173.107,QUIC,80,Protected Payload (KP0)
439756,1049.733162,10.41.173.107,10.236.108.72,QUIC,68,"Protected Payload (KP0), DCID=8c33006501f726fd"
439790,1050.433392,10.159.114.253,10.79.81.239,DNS,103,Standard query response 0x0b88 AAAA ssl.gstatic.com AAAA 2607:f8b0:4020:801::2003
439799,1050.443839,10.159.114.253,10.79.81.239,DNS,91,Standard query response 0xef3c A ssl.gstatic.com A 142.250.69.99
439800,1050.44436,10.159.114.253,10.79.81.239,DNS,132,Standard query response 0x4f34 HTTPS ssl.gstatic.com SOA ns1.google.com
439992,1053.438914,10.159.114.253,10.79.81.239,DNS,103,Standard query response 0xaa9b AAAA docs.google.com AAAA 2607:f8b0:4020:800::200e
439994,1053.450327,10.159.114.253,10.79.81.239,DNS,125,Standard query response 0x802a HTTPS docs.google.com SOA ns1.google.com
439996,1053.455978,10.159.114.253,10.79.81.239,DNS,91,Standard query response 0x8c1c A docs.google.com A 142.250.69.142
440797,1053.89845,10.239.16.243,10.14.228.245,TLSv1.2,114,Application Data
440799,1053.971404,10.14.228.245,10.239.16.243,TLSv1.2,103,Application Data
440800,1053.97154,10.14.228.245,10.79.81.239,TLSv1.2,113,Application Data
440801,1053.972823,10.239.16.243,10.14.228.245,TCP,56,45593  >  443 [ACK] Seq=4275 Ack=8187 Win=131008 Len=0 TSval=3972721816 TSecr=765868435
441850,1059.528462,10.41.173.107,10.236.108.72,QUIC,68,"Protected Payload (KP0), DCID=8c33006501f726fd"
441851,1059.613949,10.236.108.72,10.41.173.107,QUIC,80,Protected Payload (KP0)
441858,1059.658541,10.236.108.72,10.41.173.107,QUIC,80,Protected Payload (KP0)
441859,1059.67122,10.41.173.107,10.236.108.72,QUIC,68,"Protected Payload (KP0), DCID=8c33006501f726fd"
441862,1060.177428,10.41.173.107,10.174.157.59,QUIC,100,"Protected Payload (KP0), DCID=812d007605c033f9"
441885,1060.230691,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
441921,1061.77641,10.41.173.107,10.254.180.215,QUIC,100,"Protected Payload (KP0), DCID=9c210086225cb778"
441922,1061.87281,10.254.180.215,10.41.173.107,QUIC,80,Protected Payload (KP0)
442976,1064.132604,10.159.114.253,10.79.81.239,DNS,257,Standard query response 0x86ee AAAA teams.microsoft.com CNAME teams.office.com CNAME tmc-g2.tm-4.office.com CNAME teams-office-com.s-0005.dual-s-msedge.net CNAME s-0005.dual-s-msedge.net AAAA 2603:1063:27:1::14 AAAA 2603:1063:27:2::14
442977,1064.132717,10.159.114.253,10.79.81.239,DNS,233,Standard query response 0x8409 A teams.microsoft.com CNAME teams.office.com CNAME tmc-g2.tm-4.office.com CNAME teams-office-com.s-0005.dual-s-msedge.net CNAME s-0005.dual-s-msedge.net A 52.123.128.14 A 52.123.129.14
442978,1064.13284,10.159.114.253,10.79.81.239,DNS,248,Standard query response 0xd590 HTTPS teams.microsoft.com CNAME teams.office.com CNAME tmc-g2.tm-4.office.com CNAME teams-office-com.s-0005.dual-s-msedge.net CNAME s-0005.dual-s-msedge.net SOA ns1.dual-s-msedge.net
443020,1064.921876,10.41.173.107,10.174.157.59,QUIC,1284,"Protected Payload (KP0), DCID=812d007605c033f9"
443021,1064.922206,10.41.173.107,10.174.157.59,QUIC,260,"Protected Payload (KP0), DCID=812d007605c033f9"
443022,1064.993602,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
443023,1064.99413,10.41.173.107,10.174.157.59,QUIC,100,"Protected Payload (KP0), DCID=812d007605c033f9"
443024,1065.011474,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
443025,1065.055513,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
443026,1065.156874,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
443027,1065.156879,10.174.157.59,10.41.173.107,QUIC,400,Protected Payload (KP0)
443028,1065.157612,10.41.173.107,10.174.157.59,QUIC,100,"Protected Payload (KP0), DCID=812d007605c033f9"
443029,1065.157675,10.41.173.107,10.174.157.59,QUIC,68,"Protected Payload (KP0), DCID=812d007605c033f9"
443030,1065.21154,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
443884,1069.258611,10.41.173.107,10.236.108.72,QUIC,68,"Protected Payload (KP0), DCID=8c33006501f726fd"
443907,1069.304565,10.236.108.72,10.41.173.107,QUIC,80,Protected Payload (KP0)
443908,1069.317073,10.41.173.107,10.236.108.72,QUIC,68,"Protected Payload (KP0), DCID=8c33006501f726fd"
444075,1073.227334,10.41.173.107,10.174.157.59,QUIC,100,"Protected Payload (KP0), DCID=b72d008102e41e26"
444088,1073.304676,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
444904,1074.417034,10.41.173.107,10.236.108.72,QUIC,68,"Protected Payload (KP0), DCID=8c33006501f726fd"
444905,1074.500321,10.236.108.72,10.41.173.107,QUIC,80,Protected Payload (KP0)
444906,1074.512871,10.41.173.107,10.236.108.72,QUIC,68,"Protected Payload (KP0), DCID=8c33006501f726fd"
444907,1074.724734,10.41.173.107,10.236.108.72,QUIC,68,"Protected Payload (KP0), DCID=8c33006501f726fd"
